tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,daylight_hours,preciptype,uvindex,severerisk,conditions,description
26.9,23.0,24.9,29.3,23.0,25.3,21.6,82.4,0.6,100.0,4.17,50.0,23.7,246.6,1007.2,87.7,4.5,215.0,18.6,0.77,12.358611111111111,1,9,1,4,23
27.9,23.0,24.8,31.1,23.0,25.3,22.2,85.9,10.0,100.0,8.33,48.2,22.3,254.5,1007.2,79.3,4.5,122.1,10.8,0.81,12.342777777777778,1,7,3,4,26
27.8,23.0,24.2,30.5,23.0,24.5,22.2,88.5,23.0,100.0,4.17,45.0,25.7,273.4,1007.4,92.6,4.4,254.5,21.9,0.84,12.326666666666666,1,10,3,3,9
29.9,22.9,25.9,33.6,22.9,27.0,22.0,79.8,4.0,100.0,4.17,44.3,21.9,273.6,1007.6,82.8,4.6,210.0,18.2,0.87,12.310833333333333,1,8,3,4,21
29.2,23.0,25.8,32.5,23.0,26.9,22.1,80.3,5.0,100.0,8.33,43.9,21.1,284.7,1008.4,81.1,4.9,216.2,18.7,0.91,12.294722222222223,1,10,3,4,26
29.4,23.5,25.8,32.0,23.5,26.6,21.4,77.4,0.3,100.0,8.33,38.9,20.8,285.0,1008.4,79.7,5.1,229.5,19.9,0.94,12.278611111111111,1,10,1,4,24
28.6,23.0,25.3,30.9,23.0,25.9,21.9,81.9,2.0,100.0,4.17,39.2,20.5,274.7,1008.0,88.1,4.5,131.8,11.4,0.97,12.2625,1,6,1,4,22
29.9,22.7,26.3,33.0,22.7,27.5,21.4,75.3,5.0,100.0,4.17,40.7,23.9,257.1,1007.8,76.2,5.3,156.5,13.5,0.0,12.24638888888889,1,7,1,4,21
33.3,23.0,26.2,36.8,23.0,27.2,21.4,75.8,2.0,100.0,4.17,44.6,25.9,255.2,1008.5,52.0,5.3,241.8,20.9,0.04,12.23,1,2,1,4,22
30.3,22.0,26.4,32.7,22.0,27.3,20.8,72.7,0.0,0.0,0.0,36.4,24.2,258.9,1008.6,62.2,5.5,252.2,21.7,0.08,12.213888888888889,0,2,1,2,27
30.9,22.0,26.9,33.0,22.0,27.9,20.7,69.8,0.0,0.0,0.0,39.2,23.5,266.4,1008.6,46.5,5.6,238.0,20.5,0.11,12.197777777777778,1,10,1,2,27
31.4,23.0,27.3,34.7,23.0,28.7,21.9,74.0,0.2,100.0,8.33,40.7,22.3,268.7,1010.1,54.6,5.6,244.2,21.0,0.15,12.181666666666667,1,2,1,4,22
31.3,24.0,27.6,35.1,24.0,29.3,22.5,75.0,0.1,100.0,4.17,38.5,22.3,268.3,1010.4,60.5,5.4,245.0,21.1,0.18,12.165277777777778,1,10,3,4,21
28.4,23.5,26.0,31.8,23.5,26.9,22.3,80.6,7.0,100.0,4.17,33.1,22.3,273.4,1010.6,81.1,4.9,167.1,14.3,0.22,12.148888888888889,1,9,3,4,21
28.0,22.0,24.7,30.7,22.0,25.1,22.1,85.6,28.0,100.0,8.33,40.7,20.3,280.4,1010.5,86.1,4.5,146.6,12.5,0.25,12.132777777777777,1,7,1,4,21
29.9,23.0,26.1,34.1,23.0,27.3,22.3,80.5,2.5,100.0,16.67,18.4,13.9,277.7,1010.7,76.8,5.1,169.4,14.8,0.25,12.116666666666667,1,7,3,4,26
28.8,22.0,25.6,32.6,22.0,26.5,22.5,82.9,0.3,100.0,4.17,33.5,15.7,273.6,1010.6,81.7,4.9,143.8,12.4,0.32,12.100277777777778,1,6,3,4,20
28.8,23.0,24.9,32.0,23.0,25.3,22.3,86.0,13.0,100.0,4.17,24.5,14.9,284.8,1009.6,81.9,4.5,210.3,18.1,0.36,12.08388888888889,1,9,1,4,20
29.8,22.0,25.7,33.7,22.0,26.7,22.1,81.6,0.7,100.0,8.33,6.5,14.8,260.6,1009.3,80.6,4.2,234.8,20.1,0.39,12.067777777777778,1,10,3,4,21
32.0,22.9,26.2,36.9,22.9,27.5,22.3,80.8,22.0,100.0,8.33,11.9,9.4,269.8,1009.4,72.4,4.4,198.3,17.1,0.43,12.051388888888889,1,10,3,4,26
32.9,22.8,26.1,37.3,22.8,27.5,22.4,81.8,35.0,100.0,4.17,10.4,12.1,257.8,1009.2,71.5,4.6,244.5,21.2,0.46,12.035277777777777,1,10,3,4,22
30.8,23.5,26.2,36.3,23.5,27.7,22.7,81.6,2.9,100.0,16.67,23.8,21.4,234.3,1009.1,87.9,4.6,225.9,19.5,0.5,12.018888888888888,1,10,3,4,26
29.9,22.0,26.0,34.3,22.0,27.2,21.7,78.2,0.1,100.0,4.17,37.1,19.1,240.5,1009.3,64.5,5.2,243.1,21.1,0.53,12.002777777777778,1,10,3,4,21
30.0,22.0,26.1,34.2,22.0,27.4,21.8,77.4,3.5,100.0,8.33,40.0,19.0,238.9,1008.5,62.4,5.1,220.7,19.0,0.56,11.986666666666666,1,9,3,4,26
30.1,22.0,26.1,34.4,22.0,27.3,21.9,78.1,5.4,100.0,16.67,32.8,18.4,268.5,1008.6,68.9,4.7,223.8,19.3,0.59,11.970555555555556,1,10,3,4,24
31.0,23.0,27.0,36.0,23.0,28.9,22.5,77.4,1.7,100.0,16.67,39.6,22.3,289.1,1010.1,64.5,4.8,269.5,23.3,0.63,11.954166666666667,1,10,3,4,24
32.0,23.0,27.2,34.0,23.0,28.1,20.5,68.7,0.0,0.0,0.0,26.6,13.5,306.8,1011.7,41.0,5.4,274.7,23.9,0.66,11.938055555555556,0,10,1,2,27
32.0,22.0,26.6,31.9,22.0,26.7,18.0,62.2,0.0,0.0,0.0,25.9,18.6,308.7,1011.8,31.0,5.7,282.3,24.3,0.69,11.921944444444444,0,2,1,2,27
32.0,20.0,26.2,32.9,20.0,26.5,17.9,62.4,0.0,0.0,0.0,33.5,15.1,295.3,1011.1,25.9,5.6,284.8,24.5,0.75,11.905833333333334,0,2,1,2,27
32.8,21.5,26.8,33.4,21.5,27.2,19.3,66.7,0.0,0.0,0.0,28.1,11.2,310.2,1011.7,29.7,5.4,282.8,24.3,0.76,11.889722222222222,0,2,1,2,27
32.8,21.1,27.0,33.6,21.1,27.3,18.2,61.0,0.0,0.0,0.0,24.5,14.9,6.5,1013.0,36.9,5.3,274.8,23.7,0.79,11.873888888888889,0,2,1,2,27
32.9,22.0,27.4,33.5,22.0,27.9,18.6,61.2,0.0,0.0,0.0,26.3,11.7,6.5,1014.2,47.4,5.5,277.2,23.9,0.82,11.857777777777779,0,10,1,2,27
32.9,22.5,27.6,34.6,22.5,28.5,19.5,63.0,0.1,100.0,4.17,18.0,14.8,51.6,1014.1,46.3,5.2,228.3,19.8,0.85,11.841666666666667,1,10,1,4,23
32.6,22.5,27.5,34.8,22.5,28.5,20.7,69.0,0.0,0.0,0.0,31.0,11.6,58.9,1014.2,41.7,5.3,263.9,22.8,0.89,11.825833333333334,0,10,1,2,27
33.0,21.5,27.0,34.4,21.5,27.5,18.7,63.7,0.0,0.0,0.0,26.6,14.9,80.0,1015.3,35.4,5.4,281.0,24.3,0.92,11.81,0,2,1,2,27
32.8,21.0,27.1,33.0,21.0,27.8,18.9,62.6,0.0,0.0,0.0,24.8,11.7,75.8,1016.0,35.3,5.4,247.3,21.4,0.95,11.794166666666667,0,10,1,2,27
32.0,21.0,26.8,32.4,21.0,27.2,18.7,63.8,0.0,0.0,0.0,16.9,14.8,67.3,1015.7,39.2,5.4,242.0,20.9,0.0,11.778333333333334,0,10,1,2,27
32.0,22.5,27.5,32.3,22.5,28.0,19.2,63.3,0.0,0.0,0.0,22.0,12.3,78.9,1014.4,48.1,5.1,216.2,18.7,0.02,11.7625,0,10,1,2,27
31.9,22.0,27.1,32.3,22.0,27.7,19.1,63.4,0.0,0.0,0.0,18.7,11.5,94.0,1014.2,50.8,5.1,264.8,22.9,0.05,11.746944444444445,0,10,1,2,27
32.0,21.0,26.8,32.4,21.0,27.1,18.0,61.0,0.0,0.0,0.0,27.0,11.5,76.2,1015.2,29.6,5.1,269.9,23.3,0.09,11.731388888888889,0,10,1,2,27
32.3,20.0,26.5,32.1,20.0,26.6,17.3,59.8,0.0,0.0,0.0,19.8,14.5,53.3,1015.8,34.3,5.3,271.3,23.5,0.12,11.715833333333334,0,10,1,2,27
32.3,21.0,26.5,33.0,21.0,26.8,18.4,63.6,0.0,0.0,0.0,27.4,16.0,71.6,1015.9,34.3,5.4,270.8,23.3,0.16,11.700277777777778,0,10,1,2,27
31.9,21.0,26.5,32.9,21.0,27.0,18.6,63.5,0.0,0.0,0.0,28.4,13.9,55.5,1015.8,31.5,5.1,263.6,22.8,0.2,11.684722222222222,0,10,1,2,27
31.0,21.0,26.0,31.8,21.0,26.5,18.3,64.0,0.0,0.0,0.0,27.7,14.9,57.5,1016.2,35.9,4.7,266.7,23.1,0.23,11.669444444444444,0,10,1,2,27
31.5,20.5,26.0,30.6,20.5,25.8,15.1,53.6,0.0,0.0,0.0,33.1,15.0,38.0,1016.3,25.9,5.4,271.3,23.5,0.25,11.654166666666667,0,10,1,2,27
31.1,19.0,25.0,30.2,19.0,24.8,14.5,55.2,0.0,0.0,0.0,31.3,18.4,17.0,1015.1,27.1,5.5,270.5,23.4,0.3,11.639166666666666,0,10,1,2,27
31.5,18.0,24.7,30.5,18.0,24.3,13.1,51.6,0.0,0.0,0.0,25.6,16.8,26.6,1015.0,20.1,5.4,271.7,23.4,0.34,11.624166666666667,0,10,1,2,27
31.3,18.5,24.8,30.0,18.5,24.4,12.9,50.6,0.0,0.0,0.0,29.2,13.2,32.5,1016.4,7.3,5.4,270.6,23.5,0.37,11.609166666666667,0,10,1,0,3
30.4,18.6,24.5,29.1,18.6,24.1,11.8,48.4,0.0,0.0,0.0,37.1,15.5,36.1,1016.6,8.7,5.7,269.3,23.2,0.41,11.594166666666666,0,10,1,0,3
30.7,17.8,24.4,29.0,17.8,23.9,10.8,45.6,0.0,0.0,0.0,25.6,18.0,46.1,1015.6,1.6,5.4,268.2,23.1,0.44,11.579166666666667,0,10,1,0,3
31.4,18.9,25.4,30.5,18.9,25.2,14.6,53.2,0.0,0.0,0.0,23.4,14.8,72.1,1015.6,14.1,5.3,262.2,22.6,0.48,11.564722222222223,0,10,1,0,3
30.3,21.0,25.8,31.6,21.0,26.4,18.5,64.8,0.0,0.0,0.0,29.5,14.8,71.3,1015.3,42.6,4.7,249.8,21.5,0.5,11.550277777777778,0,10,1,2,27
30.8,21.0,25.3,32.4,21.0,25.6,18.2,66.2,0.0,0.0,0.0,22.0,13.9,55.2,1015.4,47.8,4.0,256.5,22.1,0.55,11.535833333333333,0,10,1,2,27
29.3,21.5,25.2,29.9,21.5,25.5,18.5,68.2,0.0,0.0,0.0,14.0,17.5,71.4,1015.9,73.2,4.3,251.3,21.6,0.58,11.52138888888889,0,10,1,2,27
29.5,20.0,25.0,30.0,20.0,25.3,17.9,65.9,0.0,0.0,0.0,18.4,11.2,77.2,1016.3,62.0,3.8,237.7,20.6,0.61,11.506944444444445,1,10,1,2,27
30.5,20.0,25.6,32.5,20.0,26.4,19.5,69.8,0.1,100.0,4.17,22.0,14.4,72.5,1015.4,48.9,4.4,229.1,19.8,0.64,11.493055555555555,1,10,1,4,22
30.1,22.0,26.1,32.6,22.0,27.0,20.4,71.3,0.4,100.0,4.17,18.4,13.0,85.8,1013.5,63.1,5.6,192.5,16.7,0.67,11.479166666666666,1,9,1,4,20
30.8,22.0,25.9,34.0,22.0,27.0,21.2,76.5,1.2,100.0,20.83,26.6,11.2,75.1,1013.8,57.4,4.6,196.4,17.0,0.71,11.465277777777779,1,8,1,4,24
29.3,21.0,25.0,31.0,21.0,25.3,18.9,71.1,0.0,0.0,0.0,23.4,13.4,66.3,1015.2,56.8,4.5,190.3,16.4,0.75,11.451666666666666,0,9,1,2,27
29.8,22.0,24.8,32.4,22.0,25.3,20.2,76.2,0.2,100.0,4.17,20.2,17.6,99.4,1016.0,58.6,4.4,157.5,13.4,0.77,11.438055555555556,1,8,1,4,20
30.6,21.0,25.0,32.7,21.0,25.6,20.6,77.7,11.0,100.0,8.33,33.5,15.3,92.1,1016.1,67.9,4.7,175.4,15.3,0.8,11.424722222222222,1,8,1,4,22
29.8,22.0,25.2,31.9,22.0,25.9,20.8,77.5,3.6,100.0,4.17,20.2,14.8,87.8,1015.9,86.7,4.2,176.5,15.2,0.84,11.411666666666667,1,7,3,4,22
30.1,21.5,25.6,31.6,21.5,26.1,20.1,73.0,2.0,100.0,12.5,21.2,13.2,105.2,1016.1,71.0,4.2,225.5,19.4,0.87,11.39861111111111,1,9,1,4,24
30.4,21.0,25.8,30.3,21.0,25.8,17.9,65.2,0.0,0.0,0.0,20.2,13.3,99.7,1017.5,43.8,4.5,237.3,20.4,0.9,11.385833333333334,0,9,1,2,27
31.2,20.0,25.4,30.1,20.0,25.2,15.3,56.9,0.0,0.0,0.0,24.1,13.2,89.7,1018.0,29.2,4.9,236.2,20.2,0.93,11.373055555555556,0,9,1,2,27
31.4,19.5,25.2,31.1,19.5,25.2,16.0,59.5,0.0,0.0,0.0,33.5,16.7,67.8,1017.9,23.9,4.8,239.5,20.4,0.96,11.360555555555555,0,9,1,2,27
30.9,19.0,24.9,30.6,19.0,25.0,16.7,62.5,0.0,0.0,0.0,14.8,14.8,100.2,1017.3,44.1,4.3,226.7,19.4,0.0,11.348333333333333,0,9,1,2,27
28.9,20.0,25.0,29.0,20.0,25.2,16.7,61.5,0.0,0.0,0.0,18.4,11.4,77.6,1016.8,56.4,4.2,232.2,20.1,0.03,11.336388888888889,0,9,1,2,27
29.8,19.5,24.5,29.4,19.5,24.5,15.9,60.6,0.0,0.0,0.0,27.4,14.8,49.2,1015.9,37.7,4.1,236.3,20.2,0.07,11.324444444444444,0,9,1,2,27
30.3,20.0,24.6,29.6,20.0,24.5,14.7,56.0,0.0,0.0,0.0,25.6,11.7,31.0,1016.1,29.2,4.0,240.0,20.5,0.1,11.313055555555556,0,10,1,2,27
30.5,18.9,24.4,30.3,18.9,24.4,15.5,59.0,0.0,0.0,0.0,25.6,14.8,69.7,1016.0,27.0,4.5,236.9,20.4,0.14,11.301388888888889,0,9,1,2,27
30.3,20.0,24.8,31.4,20.0,24.9,17.2,64.8,0.0,0.0,0.0,20.9,13.9,84.4,1016.1,39.7,4.6,235.3,20.4,0.17,11.29,0,9,1,2,27
29.9,20.0,24.5,30.4,20.0,24.7,17.6,67.2,0.0,0.0,0.0,19.1,13.0,92.9,1016.3,45.2,4.8,229.0,20.0,0.21,11.279444444444444,0,9,1,2,27
30.0,18.5,24.6,29.5,18.5,24.6,16.1,61.3,0.0,0.0,0.0,25.2,14.8,59.8,1016.4,51.3,5.3,207.9,17.8,0.25,11.268333333333333,0,9,1,2,27
28.2,20.0,24.3,28.8,20.0,24.5,17.6,66.8,0.0,0.0,0.0,19.8,16.6,79.3,1015.8,76.9,4.9,219.4,18.9,0.28,11.258055555555556,0,9,1,2,27
30.3,19.5,25.1,31.5,19.5,25.6,18.8,69.6,0.4,100.0,16.67,23.4,18.5,90.5,1014.8,62.5,5.2,168.9,14.5,0.32,11.247777777777777,1,9,1,4,18
23.9,20.5,22.1,23.9,20.5,22.1,20.0,87.8,12.0,100.0,12.5,37.1,13.9,88.7,1014.4,78.7,3.8,149.0,12.9,0.35,11.237777777777778,1,8,1,4,26
26.1,21.0,23.2,26.1,21.0,23.2,20.6,85.6,0.1,100.0,4.17,29.2,14.8,99.4,1014.7,91.6,3.0,118.6,10.3,0.39,11.228055555555555,1,6,1,3,11
27.8,21.0,23.9,28.5,21.0,24.0,18.7,74.2,1.2,100.0,12.5,31.0,18.4,106.1,1016.6,84.4,3.9,134.1,11.7,0.42,11.21861111111111,1,6,1,4,26
28.0,20.5,24.2,29.8,20.5,24.5,19.9,77.3,1.3,100.0,16.67,28.8,13.1,107.2,1016.9,77.3,3.8,173.5,14.9,0.46,11.209444444444445,1,9,1,4,24
27.9,20.0,24.2,28.7,20.0,24.3,18.8,73.2,0.0,0.0,0.0,27.0,17.5,116.9,1015.8,63.1,3.9,222.8,19.2,0.5,11.200555555555555,0,9,1,2,27
29.9,20.0,24.6,30.8,20.0,24.9,19.1,73.2,0.4,100.0,4.17,33.5,18.5,119.2,1014.2,49.8,4.8,212.0,18.3,0.53,11.192222222222222,1,9,1,4,22
29.0,20.0,24.3,30.3,20.0,24.5,18.3,70.5,0.0,0.0,0.0,30.2,19.4,105.1,1015.0,51.8,4.5,212.2,18.2,0.56,11.18388888888889,0,9,1,2,27
28.8,21.0,24.4,30.5,21.0,24.7,19.0,73.0,0.1,100.0,4.17,34.6,16.6,114.3,1015.3,57.9,4.7,128.3,11.0,0.59,11.175833333333333,1,8,1,4,23
29.5,18.5,24.1,28.6,18.5,24.0,15.3,60.8,0.0,0.0,0.0,25.9,14.9,102.1,1015.1,32.6,5.1,224.3,19.2,0.62,11.168055555555556,0,9,1,2,27
29.9,18.0,24.5,29.5,18.0,24.5,16.7,64.6,0.0,0.0,0.0,25.9,50.8,99.4,1014.2,44.8,5.1,216.5,18.7,0.66,11.160555555555556,0,9,1,2,27
29.2,20.0,24.8,29.5,20.0,25.0,17.1,63.3,0.0,0.0,0.0,23.0,22.3,77.2,1014.3,63.9,5.5,209.9,18.1,0.69,11.153611111111111,0,8,1,2,27
26.9,22.0,23.7,27.5,22.0,23.7,17.4,68.2,0.0,0.0,0.0,34.9,14.8,40.7,1012.8,82.6,4.4,57.8,5.1,0.72,11.146944444444445,1,6,1,2,27
23.9,20.0,21.8,23.9,20.0,21.8,19.1,85.0,2.2,100.0,8.33,43.2,22.3,12.6,1010.9,98.8,3.6,83.8,7.2,0.75,11.140555555555556,1,7,1,3,13
25.9,20.0,22.2,25.9,20.0,22.2,19.0,82.8,0.0,0.0,0.0,40.3,17.5,329.4,1012.1,92.5,3.4,83.0,7.2,0.78,11.134444444444444,1,6,1,1,17
23.2,19.1,21.1,23.2,19.1,21.1,17.7,81.6,0.1,100.0,4.17,21.6,11.2,338.8,1014.8,85.2,3.9,194.2,16.8,0.82,11.12888888888889,1,9,1,4,22
29.0,17.0,22.5,29.0,17.0,22.5,16.2,70.2,0.0,0.0,0.0,20.5,15.7,56.9,1015.3,47.6,4.8,219.6,19.1,0.85,11.123611111111112,0,9,1,2,27
29.8,18.0,23.0,29.3,18.0,22.9,15.1,64.3,0.0,0.0,0.0,25.9,13.1,61.5,1016.4,28.6,4.8,205.7,17.8,0.88,11.118611111111111,0,9,1,2,27
28.4,17.0,22.4,27.9,17.0,22.3,13.6,59.9,0.0,0.0,0.0,23.4,12.1,57.6,1015.5,33.7,5.4,226.8,19.6,0.91,11.113888888888889,0,9,1,2,27
27.9,16.3,21.5,27.6,16.3,21.5,12.9,60.5,0.0,0.0,0.0,18.7,13.3,87.6,1016.1,31.4,5.1,225.8,19.4,0.95,11.109722222222222,0,9,1,2,27
28.4,16.0,21.8,27.7,16.0,21.7,12.5,58.1,0.0,0.0,0.0,19.8,14.9,78.1,1014.9,25.0,5.5,225.5,19.6,0.98,11.105833333333333,0,9,1,2,27
26.3,15.5,21.7,26.3,15.5,21.7,13.5,61.1,0.0,0.0,0.0,20.2,13.0,92.7,1015.9,35.9,5.4,225.0,19.5,0.0,11.102222222222222,0,9,1,2,27
26.9,15.0,21.1,26.8,15.0,21.1,13.4,64.5,0.0,0.0,0.0,18.0,11.2,97.8,1017.5,10.5,5.0,227.1,19.6,0.05,11.098888888888888,0,9,1,0,3
27.6,15.1,21.2,27.4,15.1,21.2,13.7,63.9,0.0,0.0,0.0,17.6,14.8,104.6,1018.0,19.3,5.0,223.2,19.3,0.08,11.096111111111112,0,9,1,0,3
26.1,17.5,21.6,26.1,17.5,21.6,16.5,73.3,0.0,0.0,0.0,19.1,16.0,95.6,1017.3,72.4,3.4,108.0,9.4,0.12,11.09388888888889,0,8,1,2,27
26.8,18.0,22.2,27.4,18.0,22.2,15.5,67.2,0.0,0.0,0.0,22.3,15.3,85.6,1016.8,64.5,4.0,214.8,18.5,0.15,11.091666666666667,0,9,1,2,27
26.7,16.5,21.7,26.5,16.5,21.7,12.2,56.4,0.0,0.0,0.0,22.3,16.7,65.6,1018.1,60.9,4.4,196.9,17.1,0.19,11.09,0,8,1,2,27
26.8,17.0,21.5,26.5,17.0,21.5,11.5,54.3,0.0,0.0,0.0,22.0,16.6,59.3,1018.5,62.0,4.5,206.8,17.8,0.22,11.088611111111112,0,8,1,2,27
26.9,16.0,20.9,26.7,16.0,20.9,11.5,56.7,0.0,0.0,0.0,18.0,14.8,73.1,1018.3,25.3,4.1,217.7,18.8,0.25,11.087777777777777,0,9,1,2,27
28.0,14.5,20.3,26.9,14.5,20.1,10.4,58.5,0.0,0.0,0.0,18.4,14.8,73.7,1017.5,25.2,4.3,226.2,19.5,0.3,11.087222222222222,0,9,1,2,27
28.9,11.4,20.4,27.5,11.4,20.2,9.4,54.2,0.0,0.0,0.0,16.6,11.2,85.6,1017.3,26.4,4.6,218.9,19.0,0.33,11.087222222222222,0,9,1,2,27
26.9,14.1,20.7,27.1,14.1,20.7,13.4,65.2,0.0,0.0,0.0,22.0,13.0,103.2,1018.0,58.5,4.6,213.3,18.4,0.37,11.087222222222222,0,9,1,2,27
27.8,14.0,20.7,27.5,14.0,20.7,14.3,69.9,0.0,0.0,0.0,17.3,11.4,96.6,1019.8,37.7,3.3,217.3,18.7,0.4,11.088055555555556,0,9,1,2,27
28.9,15.1,21.0,28.1,15.1,20.9,14.6,70.3,0.0,0.0,0.0,16.2,11.2,109.5,1019.7,32.8,3.0,214.5,18.3,0.44,11.089166666666667,0,9,1,2,27
28.1,14.9,21.6,27.7,14.9,21.5,14.6,68.3,0.0,0.0,0.0,16.9,12.1,99.7,1019.1,15.8,5.1,225.6,19.5,0.47,11.090277777777779,0,9,1,0,3
28.3,15.5,22.1,27.7,15.5,22.0,15.5,70.0,0.0,0.0,0.0,18.4,13.3,106.6,1019.4,26.7,3.3,226.3,19.5,0.5,11.092222222222222,0,9,1,2,6
28.0,15.5,21.7,28.0,15.5,21.7,15.7,70.8,0.0,0.0,0.0,19.4,16.6,104.6,1018.4,29.3,3.0,227.1,19.7,0.54,11.094444444444445,0,9,1,2,27
27.1,16.0,21.3,27.1,16.0,21.3,14.9,69.1,0.0,0.0,0.0,24.1,13.3,109.1,1018.5,35.9,3.9,219.0,18.9,0.57,11.096944444444444,0,9,1,2,6
28.5,16.1,22.1,27.8,16.1,22.0,14.9,66.8,0.0,0.0,0.0,29.2,11.3,105.7,1017.8,24.9,3.9,227.7,19.7,0.6,11.099722222222223,0,9,1,2,6
28.0,14.0,21.4,27.5,14.0,21.3,14.6,69.0,0.0,0.0,0.0,27.7,12.8,96.2,1017.1,16.6,3.9,227.7,19.7,0.64,11.103055555555555,0,9,1,0,3
28.0,15.1,21.7,27.6,15.1,21.6,14.0,65.0,0.0,0.0,0.0,25.6,13.0,112.2,1017.4,24.0,3.7,222.6,19.3,0.67,11.106666666666667,0,9,1,2,27
26.9,15.0,21.1,27.3,15.0,21.1,15.3,71.6,0.0,0.0,0.0,27.7,16.6,101.1,1016.5,39.5,3.0,223.7,19.2,0.7,11.110833333333334,0,9,1,2,27
27.0,17.0,21.8,27.1,17.0,21.8,15.0,67.4,0.0,0.0,0.0,34.6,19.4,114.7,1015.9,36.9,3.1,222.4,19.2,0.73,11.115277777777777,0,9,1,2,27
27.9,17.0,22.0,27.6,17.0,22.0,15.5,69.0,0.0,0.0,0.0,31.3,16.6,110.8,1015.9,32.3,3.0,226.5,19.6,0.75,11.12,0,9,1,2,27
28.0,17.0,22.0,27.4,17.0,21.9,13.3,61.2,0.0,0.0,0.0,32.0,14.8,120.5,1016.0,25.5,4.0,227.4,19.5,0.8,11.125277777777777,0,9,1,2,27
28.8,16.5,22.0,28.1,16.5,21.9,13.4,60.9,0.0,0.0,0.0,33.8,16.6,110.1,1016.6,29.9,4.2,225.4,19.4,0.83,11.130833333333333,0,9,1,2,27
26.9,18.0,22.0,27.1,18.0,22.0,15.5,68.2,0.0,0.0,0.0,34.2,18.4,99.8,1017.1,45.2,4.0,222.4,19.1,0.86,11.136388888888888,0,9,1,2,27
27.8,18.0,22.4,27.2,18.0,22.3,14.5,63.9,0.0,0.0,0.0,31.0,15.4,103.7,1017.8,51.8,4.2,224.7,19.4,0.9,11.142777777777777,0,9,1,2,27
27.5,19.0,22.6,27.2,19.0,22.6,15.1,64.3,0.0,0.0,0.0,37.1,15.1,109.8,1017.9,59.2,3.6,140.5,12.0,0.93,11.149166666666666,0,9,1,2,27
28.7,18.0,23.0,28.3,18.0,22.9,15.1,63.9,0.0,0.0,0.0,20.5,13.0,101.7,1017.4,76.4,3.7,187.9,16.0,0.96,11.155833333333334,0,8,1,2,27
30.0,18.0,23.9,29.2,18.0,23.8,14.5,58.0,0.0,0.0,0.0,19.4,14.6,103.0,1017.8,42.1,4.8,220.9,19.2,0.0,11.163055555555555,0,9,1,2,6
29.6,18.1,24.0,29.4,18.1,24.1,15.6,61.1,0.0,0.0,0.0,17.3,9.9,103.4,1017.1,20.6,4.2,225.3,19.4,0.03,11.170555555555556,0,9,1,2,27
30.4,18.0,24.5,29.9,18.0,24.4,16.2,63.1,0.0,0.0,0.0,14.4,9.5,71.8,1017.3,36.8,3.5,230.6,19.7,0.06,11.178333333333333,0,9,1,2,27
32.8,18.0,24.8,31.5,18.0,24.5,14.5,57.1,0.0,0.0,0.0,15.8,10.3,76.4,1016.7,23.6,4.2,234.6,20.3,0.1,11.186388888888889,0,9,1,2,27
30.5,18.0,24.5,29.8,18.0,24.3,15.2,59.2,0.0,0.0,0.0,16.6,12.2,93.3,1015.6,23.9,4.3,234.5,20.3,0.13,11.195,0,9,1,2,27
30.8,18.0,24.2,30.2,18.0,24.1,16.5,65.2,0.0,0.0,0.0,29.5,12.1,110.6,1014.1,42.4,4.0,234.2,20.1,0.17,11.203888888888889,0,9,1,2,27
30.8,18.0,24.0,30.2,18.0,23.9,15.2,60.4,0.0,0.0,0.0,29.5,13.0,123.0,1013.5,31.3,4.4,234.5,20.1,0.2,11.212777777777777,0,9,1,2,27
30.8,18.9,24.0,29.9,18.9,23.9,14.3,56.5,0.0,0.0,0.0,29.2,11.2,133.3,1014.9,53.8,4.9,228.2,19.7,0.25,11.221944444444444,0,9,1,2,27
30.8,17.1,24.1,30.2,17.1,24.0,15.3,61.1,0.0,0.0,0.0,28.1,11.4,113.3,1015.2,56.8,4.6,236.7,20.6,0.27,11.231666666666667,0,9,1,2,27
30.0,19.8,24.0,29.4,19.8,23.9,15.6,61.0,0.0,0.0,0.0,29.9,14.8,114.7,1016.1,48.6,4.9,155.5,13.4,0.31,11.241388888888888,0,9,1,2,27
30.9,19.0,24.7,30.1,19.0,24.6,16.1,61.5,0.0,0.0,0.0,31.7,11.2,128.5,1016.0,57.6,5.2,235.0,20.2,0.34,11.251666666666667,0,9,1,2,27
30.9,19.9,24.9,30.3,19.9,25.0,17.1,64.6,0.0,0.0,0.0,28.1,12.8,117.0,1016.8,49.4,4.8,236.5,20.4,0.38,11.262222222222222,0,9,1,2,27
30.8,19.0,25.0,29.9,19.0,24.8,16.0,61.1,0.0,0.0,0.0,29.2,17.1,157.7,1015.7,42.7,5.0,229.0,19.9,0.41,11.273055555555555,0,9,1,2,27
30.8,19.0,24.8,30.2,19.0,24.8,17.0,64.7,0.0,0.0,0.0,20.5,17.5,133.7,1015.7,53.9,4.9,197.0,16.9,0.45,11.283888888888889,1,9,1,2,27
28.0,18.5,23.5,27.7,18.5,23.5,15.5,62.9,0.1,100.0,4.17,25.2,18.2,69.4,1018.0,40.2,4.1,242.5,21.1,0.5,11.295,1,10,1,4,21
